127.0.0.1 - - [16/Mar/2016:15:24:22 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:24:22 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 200 990
127.0.0.1 - - [16/Mar/2016:15:24:22 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 156
127.0.0.1 - - [16/Mar/2016:15:36:38 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:36:38 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:36:38 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:36:38 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:44:33 +0530] "GET /Students-management/ HTTP/1.1" 200 895
127.0.0.1 - - [16/Mar/2016:15:44:33 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:44:33 +0530] "GET /Students-management/js/app.js HTTP/1.1" 200 230
127.0.0.1 - - [16/Mar/2016:15:44:33 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 153
127.0.0.1 - - [16/Mar/2016:15:45:29 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:45:29 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:45:29 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:48:35 +0530] "GET /Students-management/index.html HTTP/1.1" 200 917
127.0.0.1 - - [16/Mar/2016:15:48:35 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:48:35 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:48:35 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:17:45:48 +0530] "GET /Students-management/ HTTP/1.1" 200 391
127.0.0.1 - - [16/Mar/2016:17:45:48 +0530] "GET /Students-management/js/app.js HTTP/1.1" 200 279
127.0.0.1 - - [16/Mar/2016:17:45:48 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:17:45:48 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
